order_id,return_date,Category,Sales,Profit,Profit Margin,Margin Category,State,Customer Name,return_quantity,reason_returned
CA-2019-2167278,2019-10-21,Office Supplies,19.9,0.29,0.01457286432160804,Medium,Illinois,Jamie Kunitz,1,Wrong Item
CA-2019-2224635,2019-07-06,Office Supplies,19.44,0.19,0.009773662551440328,Medium,Texas,Pauline Webber,1,Wrong Item
CA-2019-2227465,2019-09-17,Office Supplies,56.98,0.29,0.005089505089505089,Medium,Texas,Roland Fjeld,1,Wrong Item
CA-2019-2247933,2019-03-19,Furniture,21.12,0.24,0.011363636363636362,Medium,Illinois,Marina Lichtenstein,1,Wrong Color
CA-2019-2350310,2019-08-24,Office Supplies,14.34,0.28,0.019525801952580198,Medium,Texas,Shui Tom,1,Not Given
CA-2019-2427786,2019-02-26,Office Supplies,221.16,0.24,0.0010851871947911015,Medium,Texas,Julia Dunbar,1,Wrong Item
CA-2019-2431826,2019-12-15,Technology,52.0,0.0,0.0,Medium,Michigan,Brosina Hoffman,1,Wrong Color
CA-2019-2497708,2019-12-16,Office Supplies,34.24,0.29,0.008469626168224298,Medium,Wisconsin,Joe Elijah,1,Not Given
CA-2019-2625791,2019-11-20,Technology,859.2,0.19,0.0002211359404096834,Medium,Texas,Thea Hudgings,1,Not Given
CA-2019-2626911,2019-05-06,Office Supplies,21.24,0.19,0.008945386064030133,Medium,Wisconsin,Lisa Hazard,1,Wrong Item
CA-2019-2661343,2019-10-15,Office Supplies,307.78,0.19,0.000617324062642147,Medium,Missouri,Anthony Jacobs,1,Not Given
CA-2019-2672797,2019-03-26,Office Supplies,13.47,0.29,0.02152932442464736,Medium,Michigan,Emily Grady,1,Wrong Item
CA-2019-2867187,2019-07-30,Technology,149.95,0.1,0.0006668889629876626,Medium,Texas,Jeremy Ellison,1,Not Given
CA-2019-2891112,2019-08-30,Office Supplies,73.01,0.19,0.002602383235173264,Medium,Illinois,Nicole Fjeld,1,Wrong Item
CA-2019-2968519,2019-12-31,Office Supplies,33.72,0.29,0.00860023724792408,Medium,Illinois,Dean Braden,1,Wrong Item
CA-2019-2998647,2019-12-25,Furniture,1586.69,0.33,0.0002079801347459176,Medium,Texas,Theone Pippenger,1,Wrong Item
CA-2019-3059702,2019-12-12,Office Supplies,29.31,0.47,0.016035482770385533,Medium,Texas,Michael Moore,1,Not Given
CA-2019-3140101,2019-08-21,Furniture,32.36,0.24,0.007416563658838072,Medium,Illinois,Cassandra Brandow,1,Wrong Item
CA-2019-3146462,2019-09-19,Office Supplies,277.4,0.1,0.00036049026676279744,Medium,Missouri,Tracy Hopkins,1,Not Given
CA-2019-3252291,2019-09-16,Office Supplies,14.4,0.19,0.013194444444444444,Medium,Texas,Alan Schoenberger,1,Wrong Item
CA-2019-3575327,2019-07-26,Office Supplies,19.44,0.19,0.009773662551440328,Medium,Texas,Pauline Webber,1,Wrong Item
CA-2019-3608775,2019-09-05,Furniture,32.36,0.24,0.007416563658838072,Medium,Illinois,Cassandra Brandow,1,Wrong Item
CA-2019-365067,2019-01-18,Office Supplies,33.4,0.19,0.005688622754491018,Medium,Minnesota,Benjamin Venier,1,Wrong Color
CA-2019-3680971,2019-06-21,Office Supplies,14.7,0.29,0.019727891156462583,Medium,North Dakota,George Zrebassa,1,Wrong Item
CA-2019-3705880,2019-03-19,Office Supplies,27.5,0.29,0.010545454545454545,Medium,Michigan,Sue Ann Reed,1,Wrong Color
CA-2019-3724569,2019-11-18,Office Supplies,389.06,0.28,0.0007196833393306946,Medium,Indiana,Jim Sink,1,Not Needed
CA-2019-3727916,2019-05-07,Office Supplies,13.78,0.29,0.02104499274310595,Medium,Michigan,Philisse Overcash,1,Wrong Item
CA-2019-3774977,2019-07-21,Furniture,36.96,0.24,0.006493506493506493,Medium,Texas,Erin Creighton,1,Wrong Item
CA-2019-3811735,2019-12-21,Technology,859.2,0.19,0.0002211359404096834,Medium,Texas,Thea Hudgings,1,Not Given
CA-2019-3903630,2019-04-23,Office Supplies,244.55,0.19,0.0007769372316499693,Medium,Indiana,Adrian Hane,1,Wrong Item
CA-2019-3910840,2019-10-29,Office Supplies,389.06,0.28,0.0007196833393306946,Medium,Texas,Jim Sink,1,Not Needed
CA-2019-3926621,2019-10-07,Technology,1119.89,0.1,8.929448427970603e-05,Medium,Wisconsin,Ben Peterman,1,Not Given
CA-2019-3938210,2020-01-12,Office Supplies,28.35,0.19,0.006701940035273368,Medium,Texas,Keith Herrera,1,Wrong Item
CA-2019-3947132,2019-03-16,Furniture,21.12,0.24,0.011363636363636362,Medium,Texas,Marina Lichtenstein,1,Wrong Color
CA-2019-3986002,2019-06-29,Office Supplies,11.39,0.29,0.02546093064091308,Medium,Texas,Linda Southworth,1,Wrong Item
CA-2019-4071975,2019-09-09,Furniture,1137.75,0.38,0.00033399252911448034,Medium,Texas,Kristina Nunn,1,Wrong Item
CA-2019-4186182,2019-12-09,Office Supplies,55.58,0.19,0.003418495861820799,Medium,Minnesota,Russell D'Ascenzo,2,Not Given
CA-2019-4187667,2019-01-23,Office Supplies,33.92,0.19,0.005601415094339622,Medium,Texas,Tony Chapman,1,Wrong Color
CA-2019-4198878,2019-06-25,Technology,545.92,0.19,0.00034803634232121925,Medium,Texas,Chris Cortes,1,Not Needed
CA-2019-4277003,2019-07-19,Technology,545.92,0.19,0.00034803634232121925,Medium,Michigan,Chris Cortes,1,Not Needed
CA-2019-4395661,2019-07-28,Furniture,36.96,0.24,0.006493506493506493,Medium,Illinois,Erin Creighton,1,Wrong Item
CA-2019-4407690,2019-03-12,Furniture,21.12,0.24,0.011363636363636362,Medium,Michigan,Marina Lichtenstein,1,Wrong Color
CA-2019-4410239,2019-10-16,Office Supplies,35.0,0.19,0.0054285714285714284,Medium,Indiana,Patrick Gardner,1,Not Needed
CA-2019-442947,2019-12-17,Office Supplies,39.58,0.29,0.0073269327943405755,Medium,Texas,Guy Armstrong,1,Not Given
CA-2019-4450439,2019-08-15,Furniture,145.9,0.24,0.001644962302947224,Medium,Texas,Sam Zeldin,1,Not Given
CA-2019-4537510,2019-12-21,Office Supplies,1525.19,0.29,0.0001901402448219566,Medium,Texas,Nathan Cano,1,Not Needed
CA-2019-4548354,2019-11-12,Office Supplies,15.92,0.19,0.01193467336683417,Medium,Wisconsin,Ed Braxton,1,Not Given
CA-2019-4581932,2019-10-30,Office Supplies,1702.12,0.47,0.00027612624256809155,Medium,Texas,Jamie Kunitz,1,Not Needed
CA-2019-4661526,2019-04-05,Furniture,436.7,0.33,0.0007556675062972293,Medium,Texas,Yana Sorensen,1,Wrong Color
CA-2019-472512,2019-11-13,Office Supplies,101.84,0.29,0.002847604084838963,Medium,Texas,Neil Knudson,1,Wrong Color
CA-2019-4820658,2019-07-01,Technology,1626.19,0.29,0.00017833094533849057,Medium,Texas,Anthony Rawles,1,Wrong Item
CA-2019-4849057,2019-12-31,Office Supplies,28.67,0.19,0.006627136379490756,Medium,Wisconsin,Michael Moore,1,Wrong Color
CA-2019-4943018,2019-06-27,Furniture,1628.82,0.19,0.00011664886236662124,Medium,Illinois,Shahid Collister,1,Wrong Item
CA-2019-5112735,2019-10-22,Office Supplies,200.52,0.1,0.0004987033712347895,Medium,Indiana,Robert Marley,1,Not Given
CA-2019-511572,2019-09-09,Office Supplies,200.52,0.1,0.0004987033712347895,Medium,Texas,Robert Marley,1,Not Given
CA-2019-5285224,2019-12-31,Office Supplies,51.84,0.19,0.0036651234567901233,Medium,Oklahoma,Chloris Kastensmidt,1,Not Needed
CA-2019-5391202,2019-10-22,Technology,1071.0,0.1,9.337068160597573e-05,Medium,Texas,Logan Currie,1,Wrong Color
CA-2019-5398484,2019-09-24,Office Supplies,198.72,0.05,0.0002516103059581321,Medium,Texas,Henry Goldwyn,1,Not Given
CA-2019-5399741,2019-05-22,Furniture,42.85,0.14,0.003267211201866978,Medium,Iowa,Cynthia Arntzen,1,Wrong Item
CA-2019-5421917,2019-01-30,Furniture,18.92,0.05,0.002642706131078224,Medium,Missouri,Alejandro Ballentine,1,Not Given
CA-2019-551823,2019-09-29,Office Supplies,23.68,0.1,0.004222972972972973,Medium,Texas,Harry Marie,1,Not Given
CA-2019-566224,2019-05-19,Office Supplies,108.08,0.1,0.0009252405625462621,Medium,Texas,Erica Hernandez,1,Wrong Item
CA-2019-5711031,2019-12-17,Office Supplies,51.84,0.19,0.0036651234567901233,Medium,Wisconsin,Chloris Kastensmidt,1,Not Needed
CA-2019-5747791,2020-01-09,Office Supplies,172.75,0.29,0.0016787264833574528,Medium,Texas,Patrick Bzostek,1,Wrong Color
CA-2019-5762923,2019-04-17,Office Supplies,22.96,0.29,0.012630662020905922,Medium,Michigan,Mike Kennedy,1,Not Needed
CA-2019-5782538,2019-03-31,Office Supplies,221.16,0.24,0.0010851871947911015,Medium,Indiana,Julia Dunbar,1,Wrong Item
CA-2019-584318,2019-09-26,Technology,1071.0,0.1,9.337068160597573e-05,Medium,Texas,Logan Currie,1,Wrong Color
CA-2019-5890098,2019-10-10,Office Supplies,1577.94,0.1,6.337376579591113e-05,Medium,Texas,Alan Hwang,1,Wrong Item
CA-2019-590302,2019-09-29,Furniture,72.9,0.24,0.0032921810699588472,Medium,Texas,Greg Guthrie,1,Wrong Item
CA-2019-5976051,2019-05-11,Office Supplies,48.69,0.0,0.0,Medium,Illinois,Eva Jacobs,1,Wrong Item
CA-2019-5979664,2020-01-16,Technology,195.96,0.29,0.0014798938558889569,Medium,Texas,Alan Hwang,1,Wrong Color
CA-2019-5992850,2019-01-10,Technology,1999.96,0.29,0.00014500290005800114,Medium,Texas,Carol Adams,1,Wrong Item
CA-2019-825566,2019-04-13,Office Supplies,277.4,0.19,0.0006849315068493152,Medium,Illinois,Robert Waldorf,1,Wrong Color
CA-2019-826442,2019-10-17,Furniture,199.8,0.24,0.0012012012012012011,Medium,Illinois,Philip Brown,1,Wrong Color
CA-2019-853842,2019-11-24,Technology,39.26,0.19,0.004839531329597555,Medium,Indiana,Dave Brooks,1,Not Given
CA-2019-994489,2019-10-17,Technology,1928.78,0.19,9.85078650753326e-05,Medium,Texas,Bill Eplett,1,Wrong Item
EG-2019-5848757,2019-10-22,Technology,985.2,0.1,0.00010150223304912708,Medium,Minnesota,Emily Grady,1,Wrong Item
ES-2019-1078373,2019-12-20,Office Supplies,322.2,0.29,0.0009000620732464307,Medium,Indiana,Chris Selesnick,1,Not Given
ES-2019-1083726,2019-07-20,Office Supplies,61.92,0.29,0.004683462532299741,Medium,Texas,Skye Norling,1,Not Given
ES-2019-1115475,2019-11-14,Technology,761.89,0.19,0.00024937983173423984,Medium,Texas,Dean Katz,1,Not Given
ES-2019-119946,2019-12-08,Office Supplies,24.72,0.29,0.011731391585760517,Medium,Texas,David Smith,1,Wrong Item
ES-2019-1335280,2019-09-07,Office Supplies,110.25,0.1,0.0009070294784580499,Medium,Missouri,Mark Packer,1,Not Needed
ES-2019-1349545,2020-01-01,Technology,1120.77,0.29,0.00025875068033584053,Medium,Texas,Deborah Brumfield,1,Wrong Item
ES-2019-1409472,2019-02-17,Office Supplies,112.5,0.05,0.00044444444444444447,Medium,Texas,Lindsay Castell,1,Not Needed
ES-2019-1424242,2019-07-21,Furniture,2291.84,0.38,0.00016580564088243505,Medium,Illinois,Art Ferguson,1,Wrong Item
ES-2019-1526549,2019-07-20,Technology,1809.78,0.19,0.00010498513631491121,Medium,Illinois,Julia West,2,Not Needed
ES-2019-1625029,2019-05-05,Office Supplies,105.12,0.0,0.0,Medium,Oklahoma,Frank Atkinson,1,Wrong Item
ES-2019-1693434,2019-10-18,Office Supplies,43.83,0.29,0.006616472735569244,Medium,Iowa,Bill Stewart,1,Wrong Item
ES-2019-1783627,2019-05-23,Office Supplies,153.81,0.29,0.0018854430791235938,Medium,Wisconsin,Michael Stewart,1,Not Needed
ES-2019-183683,2019-07-30,Technology,1809.78,0.19,0.00010498513631491121,Medium,Wisconsin,Julia West,2,Not Needed
ES-2019-1836837,2019-03-15,Technology,918.46,0.43,0.00046817498856782,Medium,Texas,Jennifer Braxton,1,Not Needed
ES-2019-1845292,2019-08-16,Office Supplies,226.8,0.29,0.0012786596119929452,Medium,Minnesota,Joni Wasserman,1,Wrong Item
ES-2019-1900360,2019-12-26,Office Supplies,216.0,0.05,0.0002314814814814815,Medium,Texas,Thomas Thornton,1,Wrong Item
ES-2019-1928862,2019-05-20,Office Supplies,153.81,0.29,0.0018854430791235938,Medium,Minnesota,Michael Stewart,1,Not Needed
ES-2019-193056,2019-02-12,Office Supplies,112.5,0.05,0.00044444444444444447,Medium,Illinois,Lindsay Castell,1,Not Needed
ES-2019-1936139,2019-05-06,Furniture,113.94,0.05,0.00043882745304546256,Medium,Illinois,Alejandro Savely,1,Not Given
ES-2019-2003157,2019-10-09,Office Supplies,43.83,0.29,0.006616472735569244,Medium,Texas,Bill Stewart,1,Wrong Item
ES-2019-2116450,2019-11-28,Office Supplies,189.6,0.0,0.0,Medium,Illinois,Christopher Schild,1,Wrong Item
ES-2019-2171317,2019-12-07,Office Supplies,188.37,0.24,0.0012740882306099697,Medium,Illinois,Pauline Webber,1,Not Given
ES-2019-2247515,2019-08-06,Office Supplies,102.42,0.19,0.0018551064245264596,Medium,Texas,Cynthia Delaney,1,Wrong Item
ES-2019-228082,2019-05-08,Furniture,190.3,0.24,0.0012611665790856542,Medium,Oklahoma,Frank Preis,1,Not Given
ES-2019-2328659,2019-11-28,Furniture,406.14,0.14,0.00034470872113064467,Medium,Illinois,Hilary Holden,1,Wrong Item
ES-2019-2345479,2019-12-22,Office Supplies,255.15,0.29,0.0011365863217715068,Medium,Texas,Anthony Witt,1,Wrong Item
ES-2019-2376411,2019-02-04,Office Supplies,181.62,0.29,0.001596740447087325,Medium,Illinois,Toby Carlisle,1,Wrong Item
ES-2019-2379178,2020-01-15,Office Supplies,189.6,0.0,0.0,Medium,Indiana,Christopher Schild,1,Wrong Item
ES-2019-2383849,2020-01-25,Office Supplies,393.84,0.1,0.00025391021734714607,Medium,Nebraska,Sarah Jordon,1,Not Given
ES-2019-2386289,2019-10-05,Office Supplies,112.32,0.19,0.0016915954415954418,Medium,Michigan,Meg O'Connel,1,Wrong Color
ES-2019-2414693,2019-04-28,Office Supplies,744.07,0.24,0.00032255029768704554,Medium,Illinois,Adrian Barton,1,Not Given
ES-2019-2715636,2019-05-06,Office Supplies,260.28,0.24,0.0009220839096357769,Medium,Illinois,Katrina Willman,1,Wrong Color
ES-2019-2751151,2019-03-10,Technology,670.95,0.1,0.00014904240256352933,Medium,Texas,Don Jones,1,Wrong Color
ES-2019-279378,2019-01-21,Office Supplies,215.73,0.24,0.001112501738283966,Medium,Minnesota,Monica Federle,1,Not Given
ES-2019-2849337,2019-02-03,Technology,485.43,0.19,0.00039140555795892304,Medium,Texas,Jenna Caffey,1,Wrong Item
ES-2019-2910289,2019-09-03,Office Supplies,76.65,0.19,0.0024787997390737114,Medium,Oklahoma,Neil Knudson,1,Not Given
ES-2019-2974468,2019-09-21,Office Supplies,335.66,0.24,0.000715009235535959,Medium,Texas,Keith Dawkins,1,Wrong Color
ES-2019-2985462,2019-05-22,Technology,577.53,0.19,0.00032898723875815977,Medium,Texas,Jonathan Howell,1,Wrong Color
ES-2019-2989632,2019-01-29,Office Supplies,80.1,0.1,0.001248439450686642,Medium,Texas,Maureen Gnade,1,Wrong Item
ES-2019-3050263,2019-12-31,Office Supplies,222.6,0.28,0.001257861635220126,Medium,Indiana,Thomas Thornton,1,Not Given
ES-2019-3067036,2019-02-19,Technology,81.63,0.19,0.0023275756462085018,Medium,Illinois,Vivian Mathis,1,Wrong Item
ES-2019-3073959,2019-09-28,Technology,351.09,0.24,0.0006835854054515936,Medium,Illinois,Eugene Hildebrand,1,Wrong Color
ES-2019-3130098,2019-04-12,Technology,918.46,0.43,0.00046817498856782,Medium,Michigan,Jennifer Braxton,1,Not Needed
ES-2019-3147757,2019-06-24,Office Supplies,66.6,0.29,0.004354354354354354,Medium,Indiana,Bruce Degenhardt,1,Not Needed
ES-2019-3301133,2019-01-24,Office Supplies,146.47,0.24,0.0016385607974329214,Medium,Illinois,Emily Ducich,1,Wrong Item
ES-2019-3367971,2019-08-26,Technology,1297.62,0.19,0.0001464219108830012,Medium,Indiana,Joel Eaton,1,Not Given
ES-2019-3510072,2019-06-12,Office Supplies,102.42,0.19,0.0018551064245264596,Medium,Texas,Cynthia Delaney,1,Wrong Item
ES-2019-3541114,2019-07-07,Office Supplies,202.23,0.19,0.0009395243040102853,Medium,Illinois,Skye Norling,1,Not Given
ES-2019-3562845,2019-08-08,Technology,1809.78,0.19,0.00010498513631491121,Medium,Michigan,Julia West,2,Not Needed
ES-2019-3589256,2019-06-24,Office Supplies,293.58,0.24,0.0008174943797261394,Medium,Texas,Christina DeMoss,1,Not Given
ES-2019-3678643,2019-07-22,Furniture,175.88,0.05,0.00028428473959517855,Medium,Texas,Nora Pelletier,1,Wrong Item
ES-2019-3732607,2019-07-25,Technology,465.24,0.19,0.00040839136789613963,Medium,Illinois,Sue Ann Reed,1,Wrong Item
ES-2019-3774188,2019-09-07,Technology,1809.78,0.19,0.00010498513631491121,Medium,Michigan,Julia West,2,Not Needed
ES-2019-3775422,2019-02-03,Office Supplies,82.08,0.1,0.0012183235867446395,Medium,Illinois,Steve Nguyen,1,Wrong Item
ES-2019-3811388,2019-08-03,Office Supplies,39.42,0.19,0.004819888381532217,Medium,Indiana,Kristen Hastings,1,Not Needed
ES-2019-3895676,2019-11-10,Furniture,676.49,0.38,0.0005617230114266286,Medium,Illinois,Helen Wasserman,1,Not Given
ES-2019-3895711,2019-08-29,Office Supplies,133.2,0.29,0.002177177177177177,Medium,Texas,Jill Fjeld,1,Wrong Item
ES-2019-4170212,2019-07-13,Office Supplies,102.42,0.19,0.0018551064245264596,Medium,Texas,Cynthia Delaney,1,Wrong Item
ES-2019-4262012,2020-01-01,Technology,4627.37,1439.45,0.3110730285237619,High,Michigan,Alyssa Tate,1,Wrong Item
ES-2019-4272876,2019-06-09,Furniture,190.3,0.24,0.0012611665790856542,Medium,Texas,Frank Preis,1,Not Given
ES-2019-4340972,2019-09-13,Office Supplies,243.81,0.29,0.0011894508018539026,Medium,Michigan,Irene Maddox,1,Not Given
ES-2019-4357196,2019-05-15,Furniture,2291.81,0.19,8.290390564662866e-05,Medium,Missouri,Yoseph Carroll,1,Wrong Item
ES-2019-4379701,2020-01-18,Technology,785.91,0.29,0.0003689989947958418,Medium,Illinois,Sibella Parks,1,Wrong Color
ES-2019-4403143,2019-05-14,Office Supplies,744.07,0.24,0.00032255029768704554,Medium,Texas,Adrian Barton,1,Not Given
ES-2019-4413886,2019-08-21,Furniture,1216.53,0.19,0.00015618192728498271,Medium,Texas,Russell Applegate,1,Not Given
ES-2019-4432279,2019-09-03,Office Supplies,233.28,0.29,0.0012431412894375856,Medium,Texas,George Zrebassa,1,Not Needed
ES-2019-4441292,2019-12-24,Office Supplies,240.3,0.29,0.0012068248023304202,Medium,Michigan,Tim Brockman,1,Not Given
ES-2019-4456975,2019-05-13,Office Supplies,155.92,0.05,0.00032067727039507445,Medium,Oklahoma,Neola Schneider,1,Not Given
ES-2019-4486532,2019-06-08,Furniture,190.3,0.24,0.0012611665790856542,Medium,Texas,Frank Preis,1,Not Given
ES-2019-4564252,2019-12-22,Furniture,814.37,0.38,0.00046661836757247937,Medium,Indiana,Andy Gerbode,1,Wrong Color
ES-2019-4730631,2019-09-28,Office Supplies,385.56,0.24,0.0006224712107065047,Medium,Texas,Raymond Messe,1,Wrong Item
ES-2019-4741525,2019-11-14,Office Supplies,56.85,0.1,0.001759014951627089,Medium,Illinois,Sandra Glassco,1,Wrong Item
ES-2019-4798738,2019-08-17,Technology,116.31,34.89,0.299974206860975,Medium,Texas,Heather Jas,1,Not Given
ES-2019-4970868,2019-09-04,Office Supplies,72.6,0.29,0.003994490358126722,Medium,Illinois,David Wiener,1,Wrong Item
ES-2019-5018265,2019-09-22,Technology,1297.62,0.19,0.0001464219108830012,Medium,Indiana,Joel Eaton,1,Not Given
ES-2019-5125956,2019-03-15,Technology,918.46,0.43,0.00046817498856782,Medium,Illinois,Jennifer Braxton,1,Not Needed
ES-2019-5167632,2019-12-15,Furniture,432.6,0.05,0.0001155802126675913,Medium,Texas,Noel Staavos,1,Wrong Item
ES-2019-5207430,2019-11-11,Office Supplies,222.6,0.28,0.001257861635220126,Medium,Texas,Thomas Thornton,1,Not Given
ES-2019-5269284,2020-01-01,Furniture,180.29,-135.31,-0.7505130622885352,Low,Texas,Gary McGarr,1,Wrong Item
ES-2019-5300220,2019-06-30,Office Supplies,66.6,0.29,0.004354354354354354,Medium,Missouri,Bruce Degenhardt,1,Not Needed
ES-2019-5308657,2019-01-10,Technology,4141.02,0.19,4.588241544353806e-05,Medium,Texas,Patrick O'Donnell,2,Wrong Item
ES-2019-5366217,2019-12-12,Office Supplies,216.0,0.05,0.0002314814814814815,Medium,Michigan,Thomas Thornton,1,Wrong Item
ES-2019-5401757,2019-08-15,Office Supplies,1023.12,0.05,4.887012276174838e-05,Medium,Michigan,Eric Murdock,1,Wrong Color
ES-2019-5477083,2019-04-13,Furniture,2291.81,0.19,8.290390564662866e-05,Medium,Minnesota,Yoseph Carroll,1,Wrong Item
ES-2019-5503508,2019-07-04,Furniture,560.65,0.38,0.0006777847141710515,Medium,Minnesota,Erin Smith,1,Wrong Color
ES-2019-5615580,2019-07-09,Office Supplies,130.56,0.19,0.0014552696078431373,Medium,Texas,Chris McAfee,1,Not Given
ES-2019-5621573,2019-01-27,Technology,1629.22,0.29,0.00017799928800284797,Medium,Texas,Julia West,1,Not Given
ES-2019-5698928,2019-06-27,Furniture,560.65,0.38,0.0006777847141710515,Medium,Texas,Erin Smith,1,Wrong Color
ES-2019-5726743,2020-01-06,Office Supplies,99.48,0.29,0.002915158825894652,Medium,Illinois,Paul Gonzalez,1,Wrong Color
ES-2019-5753122,2019-08-29,Technology,574.47,0.19,0.00033073963827527983,Medium,Oklahoma,Dean Braden,1,Not Given
ES-2019-5795334,2019-08-13,Technology,465.24,139.56,0.299974206860975,Medium,Wisconsin,Sue Ann Reed,1,Wrong Item
ES-2019-5857622,2019-04-29,Office Supplies,282.66,0.29,0.00102596759357532,Medium,Illinois,Michelle Huthwaite,1,Wrong Color
ES-2019-5867732,2019-03-17,Office Supplies,85.32,0.29,0.0033989685888420064,Medium,Wisconsin,Jack Lebron,1,Wrong Item
ES-2019-5987747,2019-02-28,Technology,81.63,0.19,0.0023275756462085018,Medium,Texas,Vivian Mathis,1,Wrong Item
ES-2019-636896,2019-11-27,Furniture,432.6,0.05,0.0001155802126675913,Medium,Illinois,Noel Staavos,1,Wrong Item
ES-2019-681867,2020-01-02,Furniture,676.49,0.38,0.0005617230114266286,Medium,Texas,Helen Wasserman,1,Not Given
ES-2019-687884,2019-10-22,Office Supplies,112.32,0.19,0.0016915954415954418,Medium,Indiana,Meg O'Connel,1,Wrong Color
ES-2019-70976,2019-09-25,Office Supplies,61.8,0.29,0.004692556634304207,Medium,Michigan,Heather Jas,1,Not Needed
ES-2019-736895,2019-04-01,Technology,918.46,0.43,0.00046817498856782,Medium,Texas,Jennifer Braxton,1,Not Needed
ES-2019-755782,2019-12-13,Office Supplies,189.0,0.29,0.0015343915343915342,Medium,Indiana,Helen Wasserman,1,Not Given
ES-2019-80175,2019-06-28,Furniture,175.88,0.05,0.00028428473959517855,Medium,Illinois,Nora Pelletier,1,Wrong Item
ES-2019-817278,2019-08-23,Office Supplies,76.44,0.19,0.0024856096284667714,Medium,Nebraska,Bryan Spruell,1,Wrong Item
ES-2019-929825,2019-12-18,Furniture,432.6,0.05,0.0001155802126675913,Medium,Illinois,Noel Staavos,1,Wrong Item
ES-2019-932754,2019-06-26,Technology,916.41,0.29,0.00031645224299167404,Medium,Texas,Dan Reichenbach,1,Wrong Item
ID-2019-1019695,2019-11-03,Office Supplies,58.06,0.24,0.004133654839820875,Medium,Illinois,Dorothy Dickinson,1,Wrong Item
ID-2019-1066954,2019-04-01,Office Supplies,45.99,0.19,0.004131332898456186,Medium,Texas,Michael Kennedy,1,Wrong Color
ID-2019-1236140,2020-01-07,Furniture,1612.87,0.14,8.680178811683522e-05,Medium,Texas,Eric Murdock,2,Not Given
ID-2019-1265991,2019-08-31,Office Supplies,22.55,0.19,0.008425720620842571,Medium,Texas,Charles McCrossin,1,Wrong Item
ID-2019-1380492,2019-09-06,Office Supplies,43.02,0.0,0.0,Medium,Texas,Russell D'Ascenzo,1,Not Needed
ID-2019-1428464,2019-08-16,Furniture,26.71,0.05,0.0018719580681392737,Medium,Texas,Clay Rozendal,1,Wrong Color
ID-2019-1841501,2019-06-22,Furniture,339.15,0.38,0.0011204481792717088,Medium,Illinois,Magdelene Morse,1,Wrong Color
ID-2019-1893399,2019-09-25,Office Supplies,75.03,0.24,0.003198720511795282,Medium,Indiana,Karen Daniels,1,Wrong Item
ID-2019-1980075,2019-03-10,Furniture,362.66,0.05,0.00013787018143715876,Medium,Texas,Liz Thompson,1,Wrong Item
ID-2019-2059333,2019-03-28,Office Supplies,124.02,0.28,0.002257700370907918,Medium,Texas,Valerie Takahito,1,Wrong Item
ID-2019-2133829,2019-02-03,Office Supplies,3811.0,0.28,7.34715297822094e-05,Medium,Illinois,David Philippe,1,Not Given
ID-2019-2141308,2019-10-29,Office Supplies,286.9,0.28,0.0009759498082955735,Medium,Oklahoma,Anthony O'Donnell,1,Wrong Item
ID-2019-2181100,2019-12-22,Technology,1113.26,0.24,0.00021558306235740078,Medium,Missouri,Christine Sundaresam,1,Wrong Item
ID-2019-2266840,2019-06-03,Office Supplies,20.67,0.24,0.011611030478955005,Medium,Texas,Janet Lee,1,Wrong Item
ID-2019-2327937,2019-03-08,Technology,722.47,0.43,0.0005951804227165142,Medium,Illinois,Tracy Blumstein,1,Not Given
ID-2019-2356863,2019-04-20,Office Supplies,36.66,0.33,0.009001636661211131,Medium,Texas,Hunter Lopez,1,Wrong Item
ID-2019-2541404,2020-01-22,Office Supplies,146.59,0.0,0.0,Medium,Indiana,Eva Jacobs,1,Not Given
ID-2019-2731626,2019-07-11,Office Supplies,20.67,0.24,0.011611030478955005,Medium,Texas,Janet Lee,1,Wrong Item
ID-2019-2797839,2019-10-10,Furniture,854.78,0.43,0.0005030534172535624,Medium,Minnesota,Denise Monton,1,Not Given
ID-2019-3039364,2019-07-04,Furniture,339.15,0.38,0.0011204481792717088,Medium,Illinois,Magdelene Morse,1,Wrong Color
ID-2019-3138770,2019-09-11,Office Supplies,22.55,0.19,0.008425720620842571,Medium,Illinois,Charles McCrossin,1,Wrong Item
ID-2019-3157040,2019-11-01,Office Supplies,286.9,0.28,0.0009759498082955735,Medium,Texas,Anthony O'Donnell,1,Wrong Item
ID-2019-3373028,2019-09-15,Office Supplies,58.06,0.24,0.004133654839820875,Medium,Illinois,Dorothy Dickinson,1,Wrong Item
ID-2019-3380103,2019-11-22,Office Supplies,464.78,0.28,0.0006024355609105384,Medium,Texas,Claire Gute,1,Not Given
ID-2019-3457010,2019-11-22,Furniture,240.34,0.14,0.0005825081135058667,Medium,Wisconsin,Eva Jacobs,1,Not Needed
ID-2019-3694003,2019-11-20,Technology,358.67,0.1,0.0002788078177712103,Medium,Wisconsin,Zuschuss Carroll,1,Not Given
ID-2019-3734648,2019-09-14,Furniture,518.5,0.43,0.0008293153326904533,Medium,Texas,Linda Cazamias,1,Wrong Color
ID-2019-3962215,2019-09-30,Office Supplies,83.7,0.28,0.0033452807646356035,Medium,Indiana,Dorris liebe,1,Not Given
ID-2019-406220,2019-12-17,Furniture,240.34,0.14,0.0005825081135058667,Medium,Illinois,Eva Jacobs,1,Not Needed
